-24742.04	20035.71	 2999.00	31978.00	 2350.00	   89.69	3	1	76741330

-24375.88	20368.49	 3007.00	31907.70	 2335.30	   90.13	1	1	76741540

-25016.57	16443.01	 3015.00	30088.06	 2444.73	   95.85	2	1	76742210

-24838.11	20274.32	 2870.00	32190.32	 2346.28	   85.25	2	2	76742240

-24343.69	16275.99	 2951.00	29431.81	 2437.23	   95.91	0	2	76742420

-24613.37	19736.96	 2873.00	31679.95	 2354.58	   86.72	0	1	76742440

-24598.00	16417.24	 3086.00	29734.00	 2438.00	   99.29	3	2	76742590

-24597.08	16048.26	 3020.00	29524.28	 2447.96	   97.85	2	1	76743460

-24767.86	20028.51	 2868.00	31981.46	 2350.65	   85.75	2	3	76743490

-24448.65	19538.69	 2881.00	31429.24	 2356.15	   87.66	0	1	76743730

-24074.76	16079.38	 2877.00	29093.26	 2437.69	   94.59	0	2	76743730

-24284.17	16171.05	 3043.00	29334.00	 2439.00	   99.24	3	2	76743850

-24011.20	19906.19	 3025.00	31336.00	 2339.00	   92.33	3	1	76743870

-24257.72	15707.70	 2969.00	29051.40	 2451.26	   97.76	2	1	76745190

-23950.24	16021.19	 3118.00	28983.00	 2437.00	  102.93	3	2	76745470

-23464.91	19956.09	 3050.00	30954.00	 2327.00	   94.25	3	1	76745490

-23873.46	15894.70	 3223.00	28861.25	 2439.08	  106.86	1	2	76745490

-24251.32	19277.55	 3023.00	31126.98	 2358.64	   92.89	0	1	76745750

-23856.62	15686.11	 3043.00	28713.28	 2444.57	  101.39	2	1	76747190

-23989.42	19129.40	 3146.00	30843.54	 2357.18	   97.57	2	4	76747240

-23660.24	15684.14	 2955.00	28540.00	 2441.00	   99.05	3	2	76747480

-23566.73	19165.82	 2989.00	30523.00	 2348.00	   93.66	3	1	76747500

-22866.23	19650.40	 2929.00	30291.61	 2322.09	   92.48	1	1	76747510

-23680.59	19056.68	 2868.00	30531.18	 2352.92	   89.84	0	1	76747750

-23208.70	15555.49	 3034.00	28103.78	 2436.14	  103.29	0	2	76747750

-23488.41	15139.27	 2983.00	28103.40	 2453.28	  101.55	2	1	76749190

-23436.35	19001.19	 3022.00	30322.27	 2349.44	   95.33	2	4	76749240

-23304.05	15238.13	 2934.00	27998.00	 2447.00	  100.25	3	2	76749450

-23663.66	14798.97	 3296.00	28104.13	 2466.31	  112.25	1	2	76749490

-23302.98	18589.21	 2952.00	29955.00	 2357.00	   94.26	3	1	76749490

-22820.83	18752.34	 2975.00	29686.54	 2343.16	   95.86	0	1	76749750

-22998.21	15269.26	 3027.00	27771.04	 2440.31	  104.29	0	2	76749750

-23027.52	15019.46	 3035.00	27659.76	 2448.10	  104.99	2	1	76751170

-22954.24	18383.16	 3084.00	29569.39	 2355.17	   99.78	2	4	76751210

-22947.18	14697.92	 3024.00	27418.00	 2456.00	  105.54	3	2	76751450

-23135.89	17673.52	 2919.00	29259.93	 2377.06	   95.42	1	1	76751510

-22356.65	18973.23	 3015.00	29477.00	 2328.00	   97.84	3	3	76751490

-22289.78	14942.66	 3003.00	27002.51	 2436.05	  106.42	0	2	76751750

-22376.33	18374.74	 2863.00	29095.15	 2343.47	   94.12	0	1	76751750

-22601.19	14895.82	 2978.00	27231.74	 2443.54	  104.64	2	1	76753180

-22583.64	18121.96	 3010.00	29111.62	 2354.25	   98.91	2	4	76753220

-22493.09	14407.07	 3032.00	26883.00	 2456.00	  107.93	3	2	76753460

-22391.33	18093.35	 2983.00	28942.00	 2351.00	   98.60	3	3	76753500

-21885.76	18252.16	 2963.00	28651.48	 2336.21	   98.93	1	1	76753520

-21972.21	18037.87	 2977.00	28583.30	 2343.60	   99.64	0	1	76753770

-21850.41	14647.62	 2935.00	26468.99	 2436.06	  106.11	0	2	76753770

-22149.81	14438.12	 2957.00	26604.83	 2448.37	  106.36	2	1	76755170

-22158.94	17819.88	 3060.00	28599.48	 2353.24	  102.37	2	4	76755210

-21877.31	14337.94	 3030.00	26332.00	 2446.00	  110.13	3	2	76755450

-21697.75	17923.40	 2996.00	28302.23	 2340.69	  101.28	1	1	76755510

-21869.05	17937.88	 3127.00	28457.00	 2344.00	  105.14	3	3	76755490

-21706.32	17676.54	 2910.00	28144.13	 2347.37	   98.91	0	1	76755770

-21313.09	14348.20	 2949.00	25861.46	 2434.19	  109.13	0	2	76755770

-21776.60	14312.74	 3001.00	26231.30	 2444.75	  109.49	2	1	76757170

-21733.69	17498.15	 2951.00	28057.92	 2352.70	  100.62	2	4	76757210

-21351.03	14089.11	 3026.00	25759.00	 2443.00	  112.44	3	2	76757450

-21899.63	13355.13	 3216.00	25851.42	 2477.06	  119.10	1	2	76757490

-21277.20	17790.51	 3086.00	27906.00	 2335.00	  105.82	3	3	76757490

-21247.00	17387.81	 3000.00	27618.31	 2345.07	  103.93	0	1	76757770

-21073.19	14058.11	 3058.00	25515.90	 2438.21	  114.72	0	2	76757770

-21298.94	13759.68	 3081.00	25543.41	 2452.27	  115.46	2	1	76759160

-21264.62	17109.60	 2993.00	27456.88	 2353.00	  104.30	2	4	76759190

-21104.22	13642.49	 3106.00	25321.00	 2452.00	  117.43	3	2	76759450

-21064.61	17351.98	 3085.00	27465.00	 2342.00	  107.49	3	3	76759490

-21152.94	17187.92	 2965.00	27416.46	 2348.40	  103.47	1	1	76759510

-20923.65	17062.29	 3046.00	27169.82	 2346.74	  107.28	0	1	76759770

-20626.32	13743.81	 2950.00	24960.77	 2438.73	  113.12	0	2	76759800

-20895.24	13253.18	 3099.00	24937.15	 2460.24	  118.98	2	1	76761160

-20923.18	17049.65	 2925.00	27148.21	 2347.07	  103.09	2	4	76761200

-20809.70	13145.18	 3098.00	24808.00	 2462.00	  119.56	3	2	76761460

-20665.15	16803.61	 2993.00	26802.39	 2348.07	  106.86	1	1	76761510

-20516.34	17154.33	 3142.00	26927.00	 2335.00	  111.68	3	3	76761500

-20508.48	13195.10	 3222.00	24598.58	 2454.05	  125.44	1	2	76761490

-20632.54	16777.27	 3076.00	26770.14	 2348.06	  109.97	0	1	76761790

-20426.81	13383.55	 3013.00	24605.93	 2446.12	  117.23	0	2	76761790

-20483.10	12917.23	 3136.00	24418.16	 2462.72	  122.98	2	1	76763160

-20447.58	16655.19	 2977.00	26539.81	 2347.27	  107.34	2	4	76763190

-20533.53	12671.87	 3059.00	24322.00	 2472.00	  120.42	3	2	76763450

-20074.47	16749.17	 3156.00	26334.00	 2336.00	  114.72	3	3	76763490

-20120.71	13261.94	 3093.00	24295.86	 2443.51	  121.90	1	2	76763490

-20106.72	16639.87	 2952.00	26265.56	 2339.83	  107.55	1	1	76763510

-19886.51	16484.91	 2930.00	25996.35	 2339.05	  107.86	0	1	76763800

-20068.35	13034.70	 3044.00	24122.77	 2449.93	  120.82	0	2	76763800

-20086.81	12646.39	 3134.00	23942.29	 2463.43	  125.36	2	1	76765160

-20136.45	12339.63	 3114.00	23821.00	 2475.00	  125.19	3	2	76765450

-19680.94	16351.04	 3132.00	25778.00	 2338.00	  116.31	3	3	76765490

-19517.38	12691.96	 2994.00	23472.93	 2449.41	  122.14	0	2	76765810

-19470.37	16192.58	 2844.00	25483.00	 2337.52	  106.80	0	1	76765790

-19714.30	12498.23	 3032.00	23538.32	 2460.44	  123.35	2	1	76767140

-19615.23	15955.70	 3089.00	25473.19	 2347.90	  116.08	2	4	76767180

-19627.82	12312.51	 3134.00	23381.00	 2465.00	  128.39	3	2	76767460

-19264.19	16004.81	 3023.00	25227.00	 2338.00	  114.71	3	3	76767500

-19292.90	12943.16	 3146.00	23444.38	 2435.72	  128.53	1	2	76767500

-18984.86	16213.30	 2923.00	25136.42	 2325.04	  111.30	1	1	76767520

-18966.30	15922.01	 2993.00	24943.72	 2333.11	  114.86	0	1	76767810

-19087.87	12500.62	 2945.00	23006.20	 2446.32	  122.58	0	2	76767810

-19208.96	12169.62	 3086.00	22947.92	 2460.74	  128.81	2	1	76769140

-19200.44	15635.76	 3088.00	24953.35	 2347.38	  118.48	2	4	76769180

-19008.46	12287.72	 3226.00	22863.00	 2452.00	  135.19	3	2	76769450

-19255.10	11818.06	 3182.00	22815.58	 2474.33	  133.62	1	2	76769490

-18925.80	15590.14	 3129.00	24719.00	 2342.00	  121.20	3	3	76769490

-19204.18	15361.74	 2932.00	24766.51	 2355.72	  113.32	1	1	76769510

-18593.38	15632.18	 2879.00	24461.55	 2332.42	  112.65	0	1	76769820

-18540.21	12189.18	 3027.00	22393.71	 2444.62	  129.48	0	2	76769820

-18704.38	11729.34	 3060.00	22288.90	 2465.14	  131.52	2	1	76771130

-18676.66	15083.76	 3049.00	24199.88	 2351.25	  120.63	2	4	76771170

-18434.18	12247.64	 3150.00	22355.00	 2440.00	  135.01	3	2	76771450

-18407.32	11732.52	 3036.00	22038.57	 2458.12	  131.97	1	2	76771500

-18562.22	15388.78	 2963.00	24293.00	 2339.00	  116.76	3	3	76771490

-18051.49	15270.04	 2938.00	23825.67	 2329.53	  118.06	0	1	76771810

-18141.64	11908.75	 3029.00	21911.47	 2445.30	  132.43	0	2	76771830

-18436.66	11770.90	 3026.00	22082.15	 2457.40	  131.27	2	1	76773120

-18121.16	14505.87	 3000.00	23405.05	 2355.38	  122.74	2	4	76773160

-17896.26	11917.28	 3180.00	21735.00	 2439.00	  140.22	3	2	76773450

-17705.55	15462.23	 3017.00	23699.57	 2314.49	  121.90	1	1	76773510

-17997.27	15176.59	 3012.00	23734.00	 2331.00	  121.51	3	3	76773490

-17478.14	14906.57	 2968.00	23162.48	 2325.67	  122.70	0	1	76773820

-17755.16	11616.84	 2982.00	21426.37	 2446.73	  133.33	0	2	76773840

-18101.28	11478.94	 3037.00	21648.23	 2460.32	  134.41	2	1	76775120

-17802.03	14269.34	 2926.00	23001.90	 2354.76	  121.80	2	4	76775160

-17486.76	11591.80	 3163.00	21217.00	 2441.00	  142.89	3	2	76775460

-17555.38	11374.95	 2994.00	21131.61	 2450.98	  135.75	1	2	76775510

-17379.17	15064.93	 3057.00	23202.00	 2318.00	  126.18	3	3	76775500

-16766.15	15436.47	 3106.00	23000.78	 2289.41	  129.35	1	1	76775520

-17391.90	14609.76	 3045.00	22917.14	 2332.81	  127.26	0	1	76775840

-17413.85	11253.16	 3063.00	20958.47	 2452.15	  140.06	0	2	76775850

-17738.53	11238.72	 2969.00	21208.00	 2460.71	  134.13	2	1	76777120

-17616.11	14595.01	 3054.00	23079.61	 2339.30	  126.73	2	4	76777160

-17140.51	11362.28	 2971.00	20778.00	 2441.00	  137.01	3	2	76777450

-16968.20	14865.00	 3014.00	22759.00	 2313.00	  126.84	3	3	76777490

-16140.00	15568.00	 3009.00	22625.57	 2267.22	  127.37	1	1	76777510

-16876.39	14306.13	 2985.00	22324.61	 2328.53	  128.07	0	1	76777840

-17128.01	10956.47	 3015.00	20554.88	 2456.56	  140.58	0	2	76777850

-17195.22	10890.76	 3119.00	20591.57	 2460.86	  145.20	2	1	76779110

-17201.44	14351.66	 2961.00	22597.06	 2336.01	  125.49	2	4	76779150

-16923.12	10814.46	 3085.00	20319.00	 2457.00	  145.55	3	2	76779450

-16700.99	14385.42	 2898.00	22232.00	 2321.00	  124.83	3	3	76779490

-16455.56	14032.99	 2918.00	21822.58	 2325.72	  128.07	0	1	76779840

-16788.76	10675.70	 3023.00	20123.90	 2459.14	  143.99	0	2	76779850

-16829.55	10544.85	 3108.00	20101.92	 2465.50	  148.24	2	1	76781090

-16771.44	13988.17	 3045.00	22050.45	 2336.17	  132.29	2	4	76781140

-16617.16	10375.49	 2942.00	19810.00	 2467.00	  142.34	3	2	76781460

-16441.51	13894.15	 3021.00	21737.00	 2330.00	  133.15	3	3	76781500

-16304.30	10592.71	 3080.00	19685.58	 2449.81	  150.02	1	2	76781510

-15912.13	14304.13	 3059.00	21613.92	 2300.77	  135.61	1	1	76781520

-16128.45	13780.48	 3139.00	21444.86	 2324.81	  140.28	0	1	76781860

-16431.27	10353.12	 3107.00	19667.93	 2463.09	  151.49	0	2	76781880

-16494.43	10185.91	 3083.00	19629.67	 2471.72	  150.60	2	1	76783100

-16344.40	13689.41	 3015.00	21532.06	 2334.20	  134.15	2	4	76783140

-16126.91	10045.93	 2985.00	19233.00	 2468.00	  148.81	3	2	76783450

-16220.31	13418.61	 2950.00	21257.00	 2340.00	  132.95	3	3	76783490

-15987.31	 9959.47	 2980.00	19070.01	 2467.98	  149.84	1	2	76783500

-15704.42	13489.20	 3031.00	20923.06	 2322.32	  138.82	0	1	76783860

-16020.44	 9989.98	 3114.00	19135.08	 2467.55	  156.10	0	2	76783880

-15978.99	 9695.66	 3041.00	18936.25	 2479.19	  154.02	2	1	76785090

-16018.48	13461.61	 3009.00	21139.08	 2332.62	  136.39	2	4	76785130

-15714.64	 9789.11	 2983.00	18753.00	 2468.00	  152.55	3	2	76785450

-15848.42	13110.95	 3005.00	20787.00	 2340.00	  138.53	3	3	76785490

-15409.63	 9635.24	 3027.00	18424.36	 2466.39	  157.60	1	2	76785500

-15640.45	13239.22	 3180.00	20736.75	 2329.22	  147.02	1	1	76785520

-15510.12	13292.56	 3061.00	20654.92	 2323.38	  142.04	0	1	76785880

-15430.09	 9629.76	 2980.00	18430.96	 2467.20	  155.08	0	2	76785900

-15421.90	 9309.39	 3133.00	18284.29	 2481.38	  164.44	2	1	76787080

-15586.84	13047.89	 2971.00	20543.21	 2334.45	  138.59	2	4	76787120

-15237.93	 9536.52	 3026.00	18229.00	 2466.00	  159.25	3	2	76787450

-15441.15	12883.36	 2935.00	20323.00	 2336.00	  138.39	3	3	76787500

-14826.58	 9473.97	 2981.00	17845.73	 2457.03	  160.27	1	2	76787510

-14878.85	13140.46	 3113.00	20093.35	 2309.17	  148.54	1	1	76787520

-14856.40	12910.39	 2992.00	19908.36	 2316.82	  144.06	0	1	76787890

-14862.43	 9290.73	 3077.00	17795.44	 2466.50	  165.95	0	2	76787900

-15109.87	 9049.29	 3098.00	17882.82	 2484.71	  166.27	2	1	76789080

-15034.10	12463.38	 2924.00	19746.13	 2339.02	  141.93	2	4	76789120

-14799.90	 9283.96	 3073.00	17739.00	 2465.00	  166.27	3	2	76789450

-14397.52	 9268.14	 3112.00	17403.21	 2453.82	  171.68	1	2	76789510

-14872.01	12648.12	 3018.00	19755.00	 2327.00	  146.46	3	3	76789490

-14661.09	12666.25	 3075.00	19617.26	 2319.58	  150.30	1	1	76789520

-14429.74	12627.61	 2987.00	19406.08	 2313.51	  147.57	0	1	76789890

-14325.58	 8945.80	 3099.00	17171.29	 2466.95	  173.29	0	2	76789910

-14667.79	 8630.41	 3071.00	17293.33	 2492.13	  170.48	2	1	76791080

-14549.85	11992.96	 3015.00	19095.01	 2341.71	  151.41	2	4	76791110

-14453.85	 8815.74	 2925.00	17181.00	 2477.00	  163.37	3	2	76791440

-13957.48	 9105.61	 3027.00	16937.71	 2448.00	  171.58	1	2	76791500

-14300.01	12501.09	 2985.00	19227.00	 2314.00	  148.86	3	3	76791500

-14449.92	12078.24	 3105.00	19087.30	 2335.15	  156.04	1	1	76791520

-13935.63	12299.31	 3025.00	18831.50	 2309.48	  154.06	0	1	76791890

-14010.60	 8648.42	 3078.00	16750.11	 2471.90	  176.48	0	2	76791910

-14346.84	 8517.57	 2998.00	16951.96	 2488.38	  169.77	2	1	76793080

-14024.06	 8493.27	 2946.00	16658.00	 2480.00	  169.77	3	2	76793440

-13837.18	12276.59	 3032.00	18745.00	 2307.00	  155.14	3	3	76793500

-13799.03	 8569.97	 3034.00	16524.61	 2469.29	  176.33	1	2	76793500

-14272.77	11532.81	 3056.00	18602.61	 2351.01	  157.59	1	1	76793520

-13542.38	11912.59	 3051.00	18292.47	 2311.06	  160.02	0	1	76793890

-13732.59	 8370.42	 3048.00	16368.81	 2477.27	  178.86	0	2	76793920

-13911.12	 8206.11	 3054.00	16437.35	 2491.06	  178.46	2	1	76795050

-13693.23	11520.31	 2961.00	18138.07	 2332.09	  156.59	2	4	76795090

-13592.68	 8212.58	 2874.00	16139.00	 2481.00	  170.96	3	2	76795450

-13567.07	11860.35	 3070.00	18280.00	 2314.00	  161.14	3	3	76795510

-13648.48	 7995.46	 3017.00	16103.13	 2493.96	  179.97	1	2	76795510

-13255.78	11771.91	 3084.00	17994.57	 2306.55	  164.47	1	1	76795530

-13100.10	11610.23	 3018.00	17762.84	 2307.51	  163.04	0	1	76795910

-13361.15	 8130.64	 2993.00	15924.38	 2477.97	  180.55	0	2	76795940

-13544.83	 8010.80	 3139.00	16046.45	 2489.98	  188.02	2	1	76797050

-13351.70	11269.58	 2945.00	17718.48	 2330.56	  159.46	2	4	76797090

-13268.12	 7865.51	 2940.00	15702.00	 2489.00	  179.86	3	2	76797440

-13084.40	11584.24	 2939.00	17721.00	 2308.00	  159.11	3	3	76797510

-13472.23	 7302.52	 3040.00	15622.72	 2525.67	  187.01	1	2	76797500

-12616.83	11260.19	 2891.00	17156.17	 2304.20	  161.69	0	1	76797920

-12988.18	 7756.09	 3079.00	15437.94	 2485.93	  191.74	0	2	76797950

-12923.40	 7471.91	 3153.00	15257.30	 2499.41	  198.77	2	1	76799050

-12870.63	 7575.33	 2929.00	15219.00	 2492.00	  184.94	3	2	76799440

-12669.78	11217.17	 2996.00	17185.00	 2308.00	  167.34	3	3	76799500

-12486.07	 7468.44	 2960.00	14847.26	 2485.24	  191.66	1	2	76799500

-12698.25	11029.55	 3146.00	17111.22	 2317.05	  176.57	1	1	76799520

-12087.97	10876.39	 3067.00	16547.54	 2300.33	  178.02	0	1	76799920

-12458.44	 7486.49	 2985.00	14838.15	 2483.29	  193.42	0	2	76799950

-12590.94	 7122.41	 3144.00	14803.55	 2508.40	  204.37	2	1	76801030

-12762.95	11029.90	 2994.00	17132.30	 2319.43	  167.74	2	4	76801070

-12423.91	 7294.90	 2969.00	14710.00	 2493.00	  194.07	3	2	76801440

-12221.88	10935.30	 2927.00	16659.00	 2303.00	  168.66	3	3	76801510

-12246.21	 7097.94	 3092.00	14488.30	 2498.39	  205.37	1	2	76801510

-11990.11	10920.76	 3070.00	16506.08	 2294.54	  178.65	1	1	76801520

-11644.28	10607.27	 3076.00	16048.84	 2294.47	  184.17	0	1	76801940

-11974.87	 7204.46	 2990.00	14291.32	 2482.79	  201.28	0	2	76801970

-12140.47	 6852.75	 3045.00	14269.66	 2509.29	  205.35	2	1	76803030

-12262.10	10631.90	 3170.00	16536.19	 2317.88	  184.20	2	5	76803080

-12067.26	 7000.78	 2991.00	14268.00	 2498.00	  201.68	3	2	76803450

-11870.34	10665.61	 2953.00	16229.00	 2301.00	  174.73	3	3	76803510

-11604.03	 7162.42	 3032.00	13969.50	 2471.93	  208.92	1	2	76803510

-11828.00	10397.39	 3016.00	16034.44	 2311.38	  180.69	1	1	76803520

-11278.52	10248.63	 2959.00	15524.02	 2295.65	  183.14	0	1	76803960

-11515.46	 6914.89	 2975.00	13757.63	 2483.60	  208.14	0	2	76803980

-11763.53	 6588.08	 3171.00	13850.58	 2512.49	  220.58	2	1	76805030

-11745.55	10344.38	 2575.00	15861.74	 2310.49	  155.71	2	5	76805060

-11655.49	 6615.86	 2959.00	13725.00	 2507.00	  207.50	3	2	76805440

-11470.22	10415.16	 2952.00	15772.00	 2296.00	  179.79	3	3	76805500

-11369.53	 6742.91	 2970.00	13548.21	 2488.82	  211.05	1	2	76805500

-10989.38	10549.78	 3137.00	15553.30	 2269.49	  193.93	1	1	76805520

-10892.59	 9895.40	 2991.00	15017.11	 2295.77	  191.48	0	1	76805950

-10971.40	 6502.08	 2993.00	13099.88	 2489.12	  220.12	0	2	76805980

-11280.42	 6147.49	 3132.00	13223.04	 2523.52	  228.35	2	1	76807010

-11397.80	 9813.65	 2853.00	15308.73	 2321.19	  179.01	2	5	76807050

-11247.09	 6275.48	 2986.00	13221.00	 2514.00	  217.55	3	2	76807430

-11020.84	10112.90	 2972.00	15250.00	 2291.00	  187.30	3	3	76807510

-11010.29	 6422.83	 3110.00	13120.64	 2495.72	  228.52	1	2	76807500

-10806.17	10005.33	 3053.00	15039.97	 2286.73	  195.20	1	1	76807520

-10351.32	 9453.36	 2945.00	14324.41	 2293.27	  197.74	0	1	76807950

-10409.40	 6136.57	 2963.00	12441.56	 2491.33	  229.63	0	2	76807990

-10843.89	 5768.63	 3096.00	12666.97	 2533.14	  235.79	2	1	76809010

-10969.40	 9795.77	 2948.00	14999.19	 2303.91	  188.92	2	5	76809050

-10849.54	 6098.44	 3053.00	12815.00	 2511.00	  229.71	3	2	76809440

-10703.47	 9698.51	 3019.00	14756.00	 2297.00	  196.76	3	3	76809520

-10693.05	 5887.68	 2994.00	12568.62	 2519.37	  229.68	1	2	76809510

-10552.05	 9512.75	 3096.00	14540.41	 2299.42	  204.90	1	1	76809520

-10011.66	 9227.32	 3012.00	13944.49	 2288.91	  207.90	0	1	76809970

-9997.11	 5832.61	 3014.00	11960.17	 2495.66	  243.27	0	2	76810010

-10377.02	 5464.76	 3117.00	12135.15	 2537.13	  248.06	2	1	76811010

-10549.05	 9306.08	 3045.00	14392.97	 2309.70	  203.56	2	5	76811040

-10389.11	 5911.43	 2934.00	12308.00	 2506.00	  229.85	3	2	76811430

-10276.53	 9253.03	 3037.00	14158.00	 2300.00	  206.44	3	3	76811510

-10157.82	 5613.63	 3022.00	11992.78	 2517.89	  243.25	1	2	76811500

-10232.00	 9185.92	 3083.00	14091.83	 2301.39	  210.62	1	1	76811520

-9862.24	 9050.99	 3018.00	13721.97	 2290.93	  211.76	0	1	76811980

-9584.51	 5499.05	 3040.00	11460.54	 2502.59	  256.37	0	2	76812020

-10111.12	 5236.34	 3076.00	11794.73	 2543.69	  251.95	2	1	76813000

-10200.57	 9054.17	 2919.00	13948.12	 2306.79	  201.33	2	5	76813030

-10004.62	 5637.31	 2912.00	11847.00	 2510.00	  237.15	3	2	76813430

-9947.51	 8881.62	 3010.00	13671.00	 2304.00	  211.99	3	3	76813510

-9598.36	 5409.39	 3069.00	11437.17	 2509.92	  259.42	1	2	76813500

